Czas(s),Calkowity czas oczekiwania(s)
46650.0,385.0
46655.0,320.0
46660.0,300.0
46665.0,270.0
46670.0,295.0
46675.0,290.0
46680.0,230.0
46685.0,205.0
46690.0,190.0
46695.0,165.0
46700.0,170.0
46705.0,145.0
46710.0,170.0
46715.0,160.0
46720.0,180.0
46725.0,195.0
46730.0,205.0
46735.0,205.0
46740.0,245.0
46745.0,265.0
46750.0,285.0
46755.0,240.0
46760.0,240.0
46765.0,230.0
46770.0,270.0
46775.0,275.0
46780.0,235.0
46785.0,270.0
46790.0,315.0
46795.0,285.0
46800.0,325.0
46805.0,345.0
46810.0,345.0
46815.0,310.0
46820.0,315.0
46825.0,335.0
46830.0,305.0
46835.0,360.0
46840.0,390.0
46845.0,410.0
46850.0,410.0
46855.0,375.0
46860.0,315.0
46865.0,295.0
46870.0,330.0
46875.0,355.0
46880.0,385.0
46885.0,420.0
46890.0,415.0
46895.0,390.0
46900.0,390.0
46905.0,365.0
46910.0,335.0
46915.0,275.0
46920.0,230.0
46925.0,225.0
46930.0,185.0
46935.0,175.0
46940.0,80.0
46945.0,100.0
46950.0,130.0
46955.0,155.0
46960.0,170.0
46965.0,145.0
46970.0,155.0
46975.0,195.0
46980.0,240.0
46985.0,250.0
46990.0,265.0
46995.0,260.0
47000.0,280.0
47005.0,305.0
47010.0,295.0
47015.0,270.0
47020.0,230.0
47025.0,235.0
47030.0,255.0
47035.0,275.0
47040.0,220.0
47045.0,230.0
47050.0,225.0
47055.0,250.0
47060.0,275.0
47065.0,235.0
47070.0,260.0
47075.0,275.0
47080.0,300.0
47085.0,280.0
47090.0,260.0
47095.0,240.0
47100.0,210.0
47105.0,245.0
47110.0,265.0
47115.0,295.0
47120.0,315.0
47125.0,340.0
47130.0,315.0
47135.0,330.0
47140.0,370.0
47145.0,365.0
47150.0,335.0
47155.0,230.0
47160.0,220.0
47165.0,210.0
47170.0,240.0
47175.0,270.0
47180.0,285.0
47185.0,265.0
47190.0,250.0
47195.0,290.0
47200.0,260.0
47205.0,280.0
47210.0,300.0
47215.0,295.0
47220.0,345.0
47225.0,360.0
47230.0,365.0
47235.0,410.0
47240.0,425.0
47245.0,415.0
47250.0,465.0
47255.0,440.0
47260.0,435.0
47265.0,420.0
47270.0,430.0
47275.0,355.0
47280.0,330.0
47285.0,300.0
47290.0,240.0
47295.0,250.0
47300.0,270.0
47305.0,265.0
47310.0,240.0
47315.0,225.0
47320.0,255.0
47325.0,215.0
47330.0,240.0
47335.0,165.0
47340.0,170.0
47345.0,185.0
47350.0,205.0
47355.0,220.0
47360.0,225.0
47365.0,230.0
47370.0,235.0
47375.0,140.0
47380.0,175.0
47385.0,180.0
47390.0,220.0
47395.0,255.0
47400.0,265.0
47405.0,260.0
47410.0,255.0
47415.0,210.0
47420.0,225.0
47425.0,185.0
47430.0,195.0
47435.0,150.0
47440.0,155.0
47445.0,170.0
47450.0,160.0
47455.0,195.0
47460.0,250.0
47465.0,305.0
47470.0,345.0
47475.0,355.0
47480.0,340.0
47485.0,340.0
47490.0,335.0
47495.0,340.0
47500.0,310.0
47505.0,305.0
47510.0,280.0
47515.0,210.0
47520.0,200.0
47525.0,220.0
47530.0,240.0
47535.0,230.0
47540.0,185.0
47545.0,185.0
47550.0,220.0
47555.0,240.0
47560.0,245.0
47565.0,215.0
47570.0,215.0
47575.0,215.0
47580.0,185.0
47585.0,215.0
47590.0,240.0
47595.0,205.0
47600.0,200.0
47605.0,195.0
47610.0,210.0
47615.0,225.0
47620.0,205.0
47625.0,210.0
47630.0,200.0
47635.0,205.0
47640.0,160.0
47645.0,190.0
47650.0,200.0
47655.0,215.0
47660.0,220.0
47665.0,250.0
47670.0,270.0
47675.0,275.0
47680.0,325.0
47685.0,320.0
47690.0,355.0
47695.0,355.0
47700.0,355.0
47705.0,355.0
47710.0,340.0
47715.0,345.0
47720.0,385.0
47725.0,375.0
47730.0,405.0
47735.0,435.0
47740.0,435.0
47745.0,430.0
47750.0,450.0
47755.0,485.0
47760.0,385.0
47765.0,420.0
47770.0,430.0
47775.0,470.0
47780.0,380.0
47785.0,420.0
47790.0,450.0
47795.0,400.0
47800.0,445.0
47805.0,440.0
47810.0,450.0
47815.0,465.0
47820.0,510.0
47825.0,565.0
47830.0,610.0
47835.0,640.0
47840.0,700.0
47845.0,695.0
47850.0,675.0
47855.0,680.0
47860.0,640.0
47865.0,550.0
47870.0,585.0
47875.0,495.0
47880.0,505.0
47885.0,445.0
47890.0,400.0
47895.0,425.0
47900.0,440.0
47905.0,455.0
47910.0,320.0
47915.0,340.0
47920.0,285.0
47925.0,205.0
47930.0,200.0
47935.0,200.0
47940.0,150.0
47945.0,135.0
47950.0,145.0
47955.0,150.0
47960.0,145.0
47965.0,145.0
47970.0,160.0
47975.0,175.0
47980.0,155.0
47985.0,175.0
47990.0,160.0
47995.0,170.0
48000.0,180.0
48005.0,215.0
48010.0,225.0
48015.0,180.0
48020.0,185.0
48025.0,160.0
48030.0,190.0
48035.0,210.0
48040.0,195.0
48045.0,210.0
48050.0,210.0
48055.0,225.0
48060.0,245.0
48065.0,275.0
48070.0,280.0
48075.0,305.0
48080.0,355.0
48085.0,405.0
48090.0,400.0
48095.0,430.0
48100.0,460.0
48105.0,495.0
48110.0,530.0
48115.0,455.0
48120.0,450.0
48125.0,485.0
48130.0,525.0
48135.0,495.0
48140.0,545.0
48145.0,535.0
48150.0,515.0
48155.0,425.0
48160.0,460.0
48165.0,440.0
48170.0,465.0
48175.0,420.0
48180.0,415.0
48185.0,320.0
48190.0,310.0
48195.0,255.0
48200.0,295.0
48205.0,285.0
48210.0,250.0
48215.0,275.0
48220.0,305.0
48225.0,310.0
48230.0,355.0
48235.0,350.0
48240.0,400.0
48245.0,365.0
48250.0,300.0
48255.0,300.0
48260.0,290.0
48265.0,295.0
48270.0,305.0
48275.0,260.0
48280.0,265.0
48285.0,290.0
48290.0,295.0
48295.0,325.0
48300.0,320.0
48305.0,335.0
48310.0,320.0
48315.0,330.0
48320.0,310.0
48325.0,315.0
48330.0,340.0
48335.0,280.0
48340.0,230.0
48345.0,175.0
48350.0,130.0
48355.0,170.0
48360.0,165.0
48365.0,185.0
48370.0,190.0
48375.0,240.0
48380.0,275.0
48385.0,280.0
48390.0,295.0
48395.0,315.0
48400.0,320.0
48405.0,325.0
48410.0,345.0
48415.0,310.0
48420.0,230.0
48425.0,220.0
48430.0,235.0
48435.0,260.0
48440.0,240.0
48445.0,205.0
48450.0,240.0
48455.0,220.0
48460.0,200.0
48465.0,240.0
48470.0,255.0
48475.0,235.0
48480.0,225.0
48485.0,250.0
48490.0,265.0
48495.0,280.0
48500.0,285.0
48505.0,305.0
48510.0,150.0
48515.0,135.0
48520.0,115.0
48525.0,110.0
48530.0,140.0
48535.0,160.0
48540.0,195.0
48545.0,200.0
48550.0,210.0
48555.0,195.0
48560.0,190.0
48565.0,160.0
48570.0,155.0
48575.0,185.0
48580.0,205.0
48585.0,215.0
48590.0,230.0
48595.0,240.0
48600.0,295.0
48605.0,270.0
48610.0,275.0
48615.0,250.0
48620.0,250.0
48625.0,255.0
48630.0,280.0
48635.0,320.0
48640.0,320.0
48645.0,350.0
48650.0,350.0
48655.0,325.0
48660.0,365.0
48665.0,375.0
48670.0,390.0
48675.0,405.0
48680.0,405.0
48685.0,395.0
48690.0,350.0
48695.0,370.0
48700.0,380.0
48705.0,380.0
48710.0,365.0
48715.0,375.0
48720.0,375.0
48725.0,405.0
48730.0,420.0
48735.0,415.0
48740.0,400.0
48745.0,385.0
48750.0,335.0
48755.0,300.0
48760.0,240.0
48765.0,260.0
48770.0,255.0
48775.0,270.0
48780.0,260.0
48785.0,270.0
48790.0,275.0
48795.0,285.0
48800.0,270.0
48805.0,275.0
48810.0,300.0
48815.0,310.0
48820.0,340.0
48825.0,360.0
48830.0,340.0
48835.0,365.0
48840.0,360.0
48845.0,275.0
48850.0,270.0
48855.0,240.0
48860.0,250.0
48865.0,270.0
48870.0,280.0
48875.0,260.0
48880.0,270.0
48885.0,290.0
48890.0,315.0
48895.0,285.0
48900.0,275.0
48905.0,285.0
48910.0,295.0
48915.0,315.0
48920.0,355.0
48925.0,345.0
48930.0,240.0
48935.0,205.0
48940.0,250.0
48945.0,215.0
48950.0,235.0
48955.0,195.0
48960.0,190.0
48965.0,185.0
48970.0,200.0
48975.0,210.0
48980.0,235.0
48985.0,260.0
48990.0,250.0
48995.0,260.0
49000.0,275.0
49005.0,300.0
49010.0,225.0
49015.0,245.0
49020.0,215.0
49025.0,220.0
49030.0,235.0
49035.0,240.0
49040.0,250.0
49045.0,265.0
49050.0,300.0
49055.0,355.0
49060.0,405.0
49065.0,410.0
49070.0,470.0
49075.0,525.0
49080.0,605.0
49085.0,635.0
49090.0,665.0
49095.0,630.0
49100.0,635.0
49105.0,550.0
49110.0,570.0
49115.0,615.0
49120.0,520.0
49125.0,600.0
49130.0,570.0
49135.0,515.0
49140.0,495.0
49145.0,545.0
49150.0,510.0
49155.0,515.0
49160.0,500.0
49165.0,480.0
49170.0,490.0
49175.0,485.0
49180.0,470.0
49185.0,435.0
49190.0,460.0
49195.0,420.0
49200.0,365.0
49205.0,245.0
49210.0,260.0
49215.0,275.0
49220.0,285.0
49225.0,185.0
49230.0,175.0
49235.0,190.0
49240.0,200.0
49245.0,210.0
49250.0,250.0
49255.0,280.0
49260.0,335.0
49265.0,375.0
49270.0,440.0
49275.0,495.0
49280.0,525.0
49285.0,555.0
49290.0,560.0
49295.0,610.0
49300.0,625.0
49305.0,620.0
49310.0,640.0
49315.0,685.0
49320.0,715.0
49325.0,695.0
49330.0,755.0
49335.0,770.0
49340.0,825.0
49345.0,830.0
49350.0,890.0
49355.0,870.0
49360.0,840.0
49365.0,820.0
49370.0,695.0
49375.0,635.0
49380.0,640.0
49385.0,575.0
49390.0,375.0
49395.0,345.0
49400.0,350.0
49405.0,350.0
49410.0,340.0
49415.0,350.0
49420.0,375.0
49425.0,380.0
49430.0,200.0
49435.0,215.0
49440.0,195.0
49445.0,185.0
49450.0,195.0
49455.0,215.0
49460.0,235.0
49465.0,235.0
49470.0,245.0
49475.0,225.0
49480.0,250.0
49485.0,280.0
49490.0,305.0
49495.0,335.0
49500.0,320.0
49505.0,300.0
49510.0,275.0
49515.0,250.0
49520.0,255.0
49525.0,290.0
49530.0,310.0
49535.0,315.0
49540.0,250.0
49545.0,260.0
49550.0,285.0
49555.0,250.0
49560.0,265.0
49565.0,270.0
49570.0,260.0
49575.0,250.0
49580.0,220.0
49585.0,250.0
49590.0,250.0
49595.0,255.0
49600.0,255.0
49605.0,265.0
49610.0,260.0
49615.0,245.0
49620.0,260.0
49625.0,270.0
49630.0,240.0
49635.0,240.0
49640.0,205.0
49645.0,230.0
49650.0,215.0
49655.0,240.0
49660.0,215.0
49665.0,155.0
49670.0,190.0
49675.0,230.0
49680.0,275.0
49685.0,290.0
49690.0,320.0
49695.0,305.0
49700.0,315.0
49705.0,370.0
49710.0,340.0
49715.0,375.0
49720.0,390.0
49725.0,360.0
49730.0,395.0
49735.0,410.0
49740.0,460.0
49745.0,480.0
49750.0,430.0
49755.0,450.0
49760.0,485.0
49765.0,495.0
49770.0,520.0
49775.0,540.0
49780.0,560.0
49785.0,615.0
49790.0,605.0
49795.0,605.0
49800.0,660.0
49805.0,635.0
49810.0,650.0
49815.0,655.0
49820.0,570.0
49825.0,510.0
49830.0,545.0
49835.0,505.0
49840.0,510.0
49845.0,315.0
49850.0,325.0
49855.0,275.0
49860.0,280.0
49865.0,295.0
49870.0,245.0
49875.0,230.0
49880.0,220.0
49885.0,240.0
49890.0,235.0
49895.0,170.0
49900.0,210.0
49905.0,240.0
49910.0,265.0
49915.0,280.0
49920.0,330.0
49925.0,295.0
49930.0,325.0
49935.0,345.0
49940.0,380.0
49945.0,425.0
49950.0,435.0
49955.0,435.0
49960.0,460.0
49965.0,490.0
49970.0,470.0
49975.0,510.0
49980.0,510.0
49985.0,445.0
49990.0,440.0
49995.0,400.0
50000.0,415.0
